product_idx,true_class,true_class_cz,true_distance,rules_class,rules_class_cz,rules_distance,ml_class,ml_class_cz,ml_distance,savings_m
31638,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
20793,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
19321,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
17565,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
9336,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
23063,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
20774,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
27458,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
18743,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
30246,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
14837,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
2508,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
2808,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
14328,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
14161,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
31823,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
5999,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
9757,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
25601,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
16538,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
28290,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
28809,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
18261,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
3179,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
16859,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
25297,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
12232,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
8796,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
14951,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
7499,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
24972,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,front_zone_bin,Přední zóna,15,65
14797,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
20996,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
12174,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
15661,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
7645,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
6097,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
30197,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
11240,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
11084,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
16847,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
10029,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
8013,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
28556,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
28994,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
30696,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
23238,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
7808,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
32132,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
7720,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
9778,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
19565,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
8578,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
12043,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
26242,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
5574,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
21016,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
22172,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
7923,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,front_zone_bin,Přední zóna,15,65
23541,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
15796,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
13858,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
2359,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
2182,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
11195,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
28139,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
8216,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
11822,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21336,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
5986,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
22081,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
10852,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
21069,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
23847,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
25719,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
3196,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
18626,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
32706,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
32205,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
30701,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6277,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
28860,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
27563,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
24203,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
26622,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
754,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
30989,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
17461,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
30567,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
5761,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
21358,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
15731,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
2681,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
23209,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
19716,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
19392,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
10420,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
25660,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
28236,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
15123,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
18877,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
5280,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
25580,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
4099,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
28609,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
23850,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
22006,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
1043,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
21733,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
8505,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
22481,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
134,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
2828,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
19742,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
7155,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
25221,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
8947,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
20313,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
7868,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
1597,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
14811,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
12605,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
29450,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
25524,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
2566,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
27438,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
26547,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
7904,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
3064,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
6821,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
13425,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
16377,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
21564,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
28622,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
9372,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
6158,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
1703,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
18361,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
13528,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
23165,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
25204,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,special_zone,Speciální zóna,45,0
31647,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
7272,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
5008,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,front_zone_bin,Přední zóna,15,65
18602,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
2971,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
6348,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
20124,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
12721,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
2676,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
27397,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
14348,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
29409,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
16520,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
31783,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
9692,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
28967,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,front_zone_bin,Přední zóna,15,65
20462,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
32164,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
8341,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
10087,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
1117,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
28393,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
31339,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
20304,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
11880,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
2266,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
23898,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
18731,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
14205,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
13220,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
6510,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
12415,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
5654,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
9345,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
400,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
2449,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
5299,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
14481,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
9356,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
32775,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
11640,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
5872,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
20311,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
32634,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
18558,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
6591,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
32214,front_zone_bin,Přední zóna,15,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
2280,pallet_rack,Paleta,80,pallet_rack,Paleta,80,pallet_rack,Paleta,80,0
31924,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,special_zone,Speciální zóna,45,0
7783,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,shelf_picking,Police,45,0
6940,front_zone_bin,Přední zóna,15,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
14819,shelf_picking,Police,45,shelf_picking,Police,45,front_zone_bin,Přední zóna,15,30
25690,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,floor_block,Bloková zóna,80,0
11699,shelf_picking,Police,45,shelf_picking,Police,45,shelf_picking,Police,45,0
12209,shelf_picking,Police,45,shelf_picking,Police,45,special_zone,Speciální zóna,45,0
